mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,source,label
-1119.4604,0.9159141,-0.8272338,1.8412402,-0.58613646,0.44350863,0.22427133,0.2964795,-0.11436462,-0.20359343,0.12836483,0.1796633,-0.10463781,-0.12300549,-0.10121895,-0.06286678,-0.070337035,-0.28841656,-0.06388232,-0.037159342,0.0076118447,0.043142665,0.044635966,-0.016708784,-0.055869255,-0.054665472,0.11553125,0.024728809,0.018821198,-0.030124692,181.59763341904508,105.88876710190253,285.03488529624275,0.0018559678,HMRS_Scam.mp3,0
-357.06824,74.712036,-41.806114,7.124322,24.767267,23.859236,-10.82896,-4.0380983,9.438269,4.327722,7.1828938,2.9861252,-8.717848,-0.12860495,-0.30489698,-2.8683794,-3.0299358,-1.5280943,2.987524,-5.4137287,-7.131587,-5.6477304,2.0992002,-3.3642223,-0.95298743,-0.3400448,-4.97871,-3.541909,-5.4942694,-0.033182926,1174.9280180719963,966.504188546824,1619.0977239884394,0.4569343,HMRS_Scam.mp3,0
-237.37105,147.36334,-32.19203,6.2610574,37.331158,29.316494,-6.170674,6.3602104,15.336482,6.6024036,10.354649,13.664168,-6.789229,-1.6136062,0.800179,-4.99198,-12.524093,0.5826959,9.175146,-16.714632,-15.516294,-8.844495,2.2879808,-4.8501663,0.49054578,-0.23978984,-11.866737,-9.546397,-7.644584,3.3236063,1851.296920906021,2529.671233503356,3282.1331399024566,0.5202626,HMRS_Scam.mp3,0
-413.21167,63.98568,-7.523091,7.735109,21.508965,21.679352,5.1745725,4.974923,6.976135,7.375808,8.653558,7.3067465,-4.675417,-2.069054,2.9918346,0.043691248,-7.095054,-2.1376238,2.529777,-8.154161,-6.8828673,-4.9008446,0.91614854,-2.6846757,-1.6276654,-0.6195083,-4.8489604,-3.1604173,-3.1805212,0.73426694,1207.9105537142418,1650.214054949876,2422.1741781069363,0.43209627,HMRS_Scam.mp3,0
-1121.2766,1.6510327,0.35789612,-0.12960917,-0.25307623,-0.005272617,0.06584135,0.17055307,0.11568221,0.11876658,-0.14993398,0.045098364,-0.016012881,0.05009958,-0.070072606,0.036383945,-0.058347568,-0.024064736,0.015831484,-0.08784153,0.028089207,-0.017278235,0.043928765,-0.043278683,-0.065730564,-0.06560259,0.15307601,0.08471276,0.029210912,-0.002168667,224.74631004760377,166.66373800495248,421.3288588330925,0.0016239295,HMRS_Scam.mp3,0
-224.82695,156.63667,-48.50519,8.848632,34.714905,29.770576,-12.025255,4.475818,18.152767,8.759998,10.557337,10.34811,-9.41312,-0.56573415,0.7913021,-3.655205,-4.6655617,-0.3075386,2.3907099,-15.565239,-12.434961,-9.34129,1.2476137,-7.5589113,-3.0891142,-0.38764706,-10.192914,-8.818024,-6.1277323,1.8043183,1894.4794130023547,2094.5596986641453,3100.9057193822255,0.4464897,HMRS_Scam.mp3,0
-217.00189,161.59192,-27.079283,12.71967,35.558197,29.47802,-9.254244,3.3065715,14.289774,10.719618,4.064583,-0.019637577,-10.838131,-2.403026,-2.5279806,-2.8382688,-1.1071365,1.9119109,2.6291683,-12.125102,-7.7191834,-9.044256,1.2190118,-4.8011723,-2.5445979,-0.30983058,-5.9562993,-5.8856936,-7.5264626,2.0723658,1683.6631067156168,2254.1027325049176,2812.13675261922,0.53805214,HMRS_Scam.mp3,0
-205.30692,156.91388,-59.36816,21.115988,26.4964,42.20252,-13.32331,5.470359,11.536962,14.3349285,0.03173965,3.7977443,-7.41273,2.4417915,-1.8606578,-6.9549046,-0.09709935,1.0717361,6.607306,-14.271795,-7.1973834,-10.762616,4.5030117,-6.706399,-0.8951749,1.2705127,-9.176107,-10.528209,-11.619937,3.9556708,2044.6635017793399,2248.6654546815366,3116.4643921604047,0.39670283,HMRS_Scam.mp3,0
-211.13051,144.95987,-53.631615,21.124031,29.881914,44.42454,-5.4023204,1.4590281,7.9857173,14.49425,7.4571004,5.6212773,-7.8441358,-1.4489132,-5.3282423,-6.145145,-0.9500109,-1.3448077,4.904965,-9.8712435,-4.36681,-7.371881,2.9788413,-7.882577,-5.1510725,-1.8417703,-5.360553,-5.5134687,-11.744963,-3.580129,2154.890708100826,2400.575797153641,3574.760657514451,0.42402413,HMRS_Scam.mp3,0
-1122.47,1.0361838,0.2665042,0.5237794,0.36707994,0.07961898,-0.20716356,0.049148884,0.009343307,0.20510998,-0.2150719,-0.046162188,-0.09541644,-0.010737789,-0.10462405,-0.049739677,-0.09304408,-0.086729944,0.007738461,-0.050642632,-0.09967087,-0.2142972,-0.12419845,-0.11611421,0.03118311,0.0060637053,0.037833214,-0.09755944,-0.06927611,0.001436082,220.41759725722562,170.02927460486006,438.132225433526,0.00083108235,HMRS_Scam.mp3,0
-379.2457,84.512276,-36.071262,7.421108,18.887188,19.96983,-6.015371,6.194677,11.545006,-0.6151268,-0.5831492,4.8535476,-8.078051,-0.7046021,0.18031923,0.039965894,-2.9470747,-5.851167,1.7756891,-2.5826602,-0.355147,-5.449744,2.9409583,-3.1406624,-0.96523786,-0.6746656,-6.9243145,-2.1782815,-4.349625,-1.6998864,1084.2016791236706,1106.6491363138525,1737.9659840137283,0.38752055,HMRS_Scam.mp3,0
-197.08673,157.12332,-69.72025,13.183412,36.19638,37.971523,-14.376126,10.5485525,21.268343,3.312834,1.8715466,14.620496,-11.118572,-2.7888794,-1.4104284,2.6325788,-2.8546445,-8.873609,1.3906435,-11.5074625,-0.07071994,-9.584005,-0.7071191,-11.496445,1.037631,2.3500633,-12.833911,-5.5223317,-4.676543,1.74828,2137.6216208986375,2163.3947727433924,3341.1316270773123,0.39053768,HMRS_Scam.mp3,0
-1123.3021,0.074283294,0.29259175,0.03449462,0.11534048,-0.0473223,-0.19832087,-0.14189215,-0.023297919,0.14708921,-0.11748553,-0.10318821,-0.12953442,0.13410683,-0.041264214,-0.06712726,-0.15581253,-0.058617312,-0.10041157,-0.004820559,0.025033383,0.038446438,-0.005477968,-0.02424126,0.021172907,-0.0631433,-0.02279482,0.035439074,0.19692893,0.04503046,247.17659409029912,125.88275207187303,385.60614613439304,0.0011133711,HMRS_Scam.mp3,0
-377.46698,70.4568,-11.48534,2.79715,17.039314,12.667843,-0.9649076,10.408503,14.12709,3.8969085,3.7925856,9.072468,-2.5314596,-4.3276105,3.393601,4.741759,-5.7413015,-4.993882,1.0985932,-5.6078725,-1.9615034,-2.5146978,-2.3975482,-6.0579176,-1.4570549,1.3018874,-4.5030427,-4.4611306,-3.967867,-0.77824605,982.0897197231166,1361.5366772658035,1742.4468817738439,0.52259034,HMRS_Scam.mp3,0
-205.74454,169.33011,-70.19948,8.115945,37.525555,36.053314,-18.336267,10.483282,22.46834,-0.48700163,1.5351949,17.972761,-14.637621,-2.5580964,3.1909766,5.155526,-5.0126863,-10.295227,2.0750628,-12.550747,2.517204,-7.5941663,-0.61898345,-17.07508,-2.5140166,6.8507934,-10.242029,-7.057047,-8.782384,2.9575527,2062.7760289680446,2059.669828047964,3263.4627325686415,0.38628227,HMRS_Scam.mp3,0
-202.58861,154.9376,-52.12241,30.78484,20.913887,31.229498,-11.876153,18.029068,14.086176,10.521767,2.0422354,10.0156,-10.0435915,-1.7378006,-0.48329467,0.5390036,-2.08807,-6.375484,3.664833,-15.985625,-1.4362172,-7.5642977,4.419617,-12.715366,-6.390566,0.5046918,-7.1318665,-5.1711564,-9.67696,3.9738889,2058.4732915868335,2467.4738048753575,3668.4861023302024,0.36927417,HMRS_Scam.mp3,0
-1120.3973,0.6514391,-0.23818938,-0.14397843,-0.25356746,0.259525,-0.06307106,0.07842412,-0.056415785,0.107857555,-0.15867616,0.2615228,0.0058932,-0.043545492,-0.1866287,-0.06277408,-0.13943239,0.08864975,0.0071605835,-0.21914995,-0.10636984,-0.044037923,0.024902344,-0.10419343,0.046864267,0.08329152,0.038601693,0.02496796,0.23019809,0.05542737,252.04821404405232,165.71626823450632,446.5961434248555,0.002399507,HMRS_Scam.mp3,0
-214.06296,154.22585,-51.04486,10.433797,43.755447,33.666756,-11.29576,3.3773699,17.120142,4.782705,7.1796436,14.616411,-10.395217,-7.4654207,0.8256947,-0.22440025,-8.100213,-5.4031806,1.1931943,-16.8054,-7.2015452,-5.1042037,-0.7065058,-8.496747,-3.9608676,0.93070304,-7.333525,-5.6220922,-5.8364553,1.7846789,1952.8135801514115,2175.7156932439184,3279.2703441112717,0.46792072,HMRS_Scam.mp3,0
-205.53445,163.79674,-66.965546,15.298372,39.960415,31.554874,-15.315667,13.800997,25.350805,3.75765,-0.7398454,11.093108,-11.55502,-1.87613,-1.2705009,2.333369,-3.9646962,-5.690078,2.1865423,-17.465778,-4.561997,-7.8142867,3.6695263,-10.81602,-3.6788754,1.2734654,-10.639246,-6.013758,-7.241958,2.9670227,2026.2004617763284,2050.1657806942662,3250.393447434971,0.39139134,HMRS_Scam.mp3,0
-386.5559,76.659225,-26.44424,7.134936,20.25976,18.115042,-3.4010253,2.40191,7.056889,2.7372885,4.0871887,10.130969,0.16166714,-0.9189251,-2.3565886,-1.4504366,-1.0485585,-0.94305736,1.0564536,-7.393815,-5.1841493,-4.508705,0.72490364,-5.7169304,-2.8228214,0.6850702,-3.4386787,-2.3631983,-3.1989584,0.71188736,1249.0283749738405,1369.2398685467367,2111.000722543353,0.41190207,HMRS_Scam.mp3,0
-174.60931,170.85236,-83.4134,20.148634,41.247646,30.391296,-25.923468,3.0821428,19.988035,-3.745457,3.771886,13.83038,-13.818603,0.17253394,-6.1210837,-1.3752304,0.4982433,-1.3900357,3.323267,-17.50116,-4.7771845,-10.157238,2.827267,-11.071746,-5.755034,3.157372,-7.712951,-6.875345,-9.246867,0.35167044,2134.8382388668733,1832.96823368847,3238.0709785946533,0.41053626,HMRS_Scam.mp3,0
-231.94089,154.1173,-67.256226,20.506796,48.872967,40.05834,-18.742245,8.943391,20.803207,-1.8029085,2.9711018,20.311152,-11.367214,-1.6928747,-4.1613398,0.34812564,-1.7272424,-1.9489813,5.619221,-19.338108,-4.212261,-6.7878885,5.906542,-12.960196,-4.3859253,5.2930765,-10.438014,-8.447769,-9.129298,1.7425328,2104.6556247908434,2128.871874821346,3294.580078125,0.39193138,HMRS_Scam.mp3,0
-230.85992,145.40762,-61.13585,17.692358,39.686607,28.876234,-20.490324,-3.4688146,14.903464,3.8344867,10.255554,9.899192,-11.569141,-1.6400136,-5.5689125,-2.3809702,0.30880737,-1.2630719,-0.2941664,-14.500494,-5.5357876,-5.5636215,3.5539734,-10.167739,-4.746325,1.5432788,-9.420829,-8.435085,-9.138387,-0.78620476,2752.6566223792274,2196.8683028728606,4256.6039333453755,0.41471425,HMRS_Scam.mp3,0
-504.51627,48.999493,-22.733814,25.737965,13.558647,27.34185,0.24511899,14.268261,5.830843,14.1925335,4.893607,12.614302,0.6571467,-0.3813521,2.5366447,1.7508037,-1.3652661,-4.0913296,3.1487978,-10.169758,-2.919501,-5.8756275,1.5235333,-6.699941,-1.9871641,0.16386542,-3.3117862,-2.7381256,-4.263278,1.6003134,1461.382378591752,1895.0777218970215,3087.214087337428,0.07696492,HMRS_Scam.mp3,0
-203.84718,163.91797,-54.040756,13.710049,41.825657,35.979454,-18.934364,3.2401335,18.77302,0.92089033,1.8801068,14.702666,-8.049076,-4.3201995,-6.2050705,-2.5330262,-2.9620657,2.4012748e-05,4.1720967,-17.625778,-7.1696515,-8.575728,4.6593747,-9.031694,-4.5627193,0.8198243,-8.768182,-4.142735,-7.2195687,1.0045199,1946.2533908901182,2029.3890381173192,2981.290643063584,0.434196,HMRS_Scam.mp3,0
-253.63113,155.25739,-43.539436,11.65448,37.410088,49.15938,-9.586769,4.029632,9.354111,13.093374,7.681117,13.254203,-10.165019,-3.756586,-1.5486572,-0.016109621,-2.9916542,-2.851452,6.512235,-16.340944,-8.143388,-10.294735,7.6781535,-7.15606,-5.2045527,-1.4312564,-6.887852,-2.2761507,-8.700078,0.7592318,1826.531994062048,2452.808888875722,3029.211355220376,0.34412763,HMRS_Scam.mp3,0
-1123.3754,0.56014884,0.47965524,0.3186662,0.10126736,0.049554672,-0.038683865,0.12765804,-0.024305867,-0.088435456,-0.18985026,0.0943715,-0.11862075,-0.11589399,-0.2888882,-0.045490038,0.099037334,0.06022137,-0.057810992,0.10677986,0.229707,-0.023913603,-0.10902493,-0.13538969,-0.088009655,-0.04037377,0.028147891,0.011561975,0.055344354,-0.044313166,253.0517193418755,160.43789193105198,433.2779195267341,0.00052127993,HMRS_Scam.mp3,0
-220.2132,165.79967,-62.99341,6.0931525,33.140488,37.9097,-16.034563,8.379845,19.964054,2.5889735,6.6795554,18.452349,-11.549071,-0.40852806,-0.048362203,-1.5324192,-5.648162,-3.0553994,7.104191,-17.99527,-10.725291,-9.271554,9.551681,-10.501671,-7.5668316,0.24300301,-9.5395,-4.264272,-8.604118,2.1512709,2038.7356026080745,2158.5276400544203,3213.052632767341,0.39412656,HMRS_Scam.mp3,0
-195.9453,155.70537,-73.073944,23.893606,35.43537,41.94321,-13.9319315,-0.10655433,12.675502,8.548662,10.746279,16.518696,-10.270805,0.22633398,-0.7455744,-5.939238,-8.102797,-0.75828934,8.114775,-18.765453,-9.960494,-8.387368,7.8850346,-11.553496,-6.285659,3.318957,-6.597999,-4.9447393,-8.946578,2.555586,2232.0757359116283,2053.911162488746,3280.1416297868495,0.4076792,HMRS_Scam.mp3,0
-388.44833,66.42581,-21.92606,17.467545,27.84449,24.539623,1.1682535,-0.25279358,6.6076407,5.249434,3.7329633,5.6063895,-5.9305167,-3.815481,0.08190883,1.0478828,-3.6987042,-4.286231,1.2649046,-6.7354865,-4.6327558,-4.4182053,0.50471306,-4.192675,-1.761057,2.4920115,-2.0097947,-2.624003,-2.8846617,1.2580066,1046.0906791340833,1285.1841726509751,1791.238879606214,0.4505223,HMRS_Scam.mp3,0
-476.0784,86.75255,-36.19769,-26.85883,17.211226,4.906877,-23.77701,-9.683949,2.6590106,-4.0321155,-3.3153958,4.2857738,-1.9396793,-4.500296,6.0664372,4.3026724,-3.8995059,-0.39811853,4.329108,-2.2885149,-2.9151254,4.01137,3.7124877,-2.307963,-2.235269,1.1576246,-2.1610684,-5.5580506,-1.8404906,1.1721269,1215.8500144251543,965.3037534344023,1839.159591763006,0.20310253,IRS_Speaker_Called_speaker1.mp3,0
-380.78473,151.85207,-48.033707,-51.093094,20.506723,2.8183117,-40.01514,-20.200945,3.9547,-4.7583117,-4.0758176,7.780876,1.7912115,-2.0534298,8.737382,5.6507926,-6.9529457,-1.7495885,6.9958515,-0.71511465,-3.2287629,7.3363953,7.9565544,-1.773743,-1.5559295,4.57987,0.002699659,-6.4693503,-3.329448,-1.6350907,2115.197676347355,1753.851855910142,3279.2703441112717,0.20106593,IRS_Speaker_Called_speaker1.mp3,0
-389.3189,167.59872,-35.798695,-43.54702,20.770514,-6.4425015,-41.239365,-7.8860765,11.72051,-7.6118875,-6.3672385,7.5719748,-2.1347985,-7.2510204,8.2666025,8.355568,-4.160793,2.339934,10.468423,-0.48201612,-5.5961843,3.1931074,3.6904721,-2.7242165,1.105528,6.0702195,0.37416545,-2.726295,1.177661,1.6560771,1816.4910647279671,1787.3326225051323,3028.713477691474,0.19278689,IRS_Speaker_Called_speaker1.mp3,0
-383.5156,153.65958,-29.885935,-33.893288,18.065548,6.529472,-25.614939,-9.783704,7.5390773,-2.390721,-8.695224,0.44508424,3.6019964,2.271385,3.2761283,0.3104951,-4.713056,-0.39816946,4.8415365,-3.793496,-5.9918346,0.19268133,-0.13207208,-5.3649497,-3.2570431,0.42190063,-4.0601335,-5.385217,1.4551927,4.195234,2018.790006745115,2071.62498196753,3468.588274476156,0.21253935,IRS_Speaker_Called_speaker1.mp3,0
-1122.3085,0.7953059,0.07787438,0.049911566,-0.081266396,-0.11697972,0.017548792,0.022557303,-0.021070281,0.32250592,-0.042248774,-0.02916935,-0.08933613,0.03474252,-0.19966999,0.06165231,-0.09327656,-0.038171306,0.13992855,0.051151365,0.02445583,0.049541384,0.00477959,0.040231023,0.054674577,-0.0950282,-0.011866043,-0.07129015,0.00989479,-0.024053676,203.00152571726701,142.8934666823057,385.23273798771675,0.0008715391,IRS_Speaker_Called_speaker1.mp3,0
-414.48193,155.23088,-45.599583,-43.989048,23.401815,4.7454977,-37.063942,-11.855077,7.57854,-6.598582,-7.355601,10.497677,5.317907,-3.188768,8.456239,8.457402,-5.0550027,-4.0654726,4.2421503,-3.429062,-6.459606,2.3074832,3.5099487,-5.4032273,-4.8368115,1.9138588,0.7210228,0.12215587,6.4052954,7.698011,2272.9585077046413,2075.2427665033033,3812.9950550939307,0.17211646,IRS_Speaker_Called_speaker1.mp3,0
-347.52722,176.25554,-70.87763,-56.20772,29.774473,11.267546,-46.211494,-23.18094,-2.6895783,-14.185327,-9.574795,8.607798,-2.613678,-6.8827004,14.051684,9.998403,-5.3990774,2.6817636,11.736804,-4.8047814,-6.3955736,7.694645,6.8526216,-3.7908068,-3.2903912,2.0967927,-3.6854901,-7.795454,-2.713946,-3.0569394,1999.1244288192029,1519.0699307747714,2838.3997922687863,0.21650493,IRS_Speaker_Called_speaker1.mp3,0
-497.99908,89.56334,-22.483261,-17.475681,8.959707,3.831926,-17.586233,-8.564653,0.83186567,-2.6321263,-4.381353,2.112648,0.32241204,-3.5009797,0.4344941,2.8448467,-0.99555844,-1.4174491,-1.017715,-6.3326287,-2.6803308,0.12814064,-0.8520342,-2.6251678,-1.8261344,0.9386036,-0.68376356,-2.5705745,-0.20023052,1.0396279,1475.4961086195592,1276.686718816438,2629.913577041185,0.1880562,IRS_Speaker_Called_speaker1.mp3,0
-350.81262,185.19939,-44.950108,-55.03449,17.602015,7.2233562,-34.86756,-19.989534,-2.330296,-9.9835825,-1.8523932,14.755968,2.1946392,-8.039712,8.263665,12.464275,-1.3426121,-1.7651639,5.3289976,-4.9487777,-10.697037,-0.7335131,2.475396,-4.813937,-5.1021347,0.13069677,-5.345865,-9.968494,-1.0288961,6.4156423,1723.2643441006076,1511.4591509133309,2474.824726788295,0.20667176,IRS_Speaker_Called_speaker1.mp3,0
-413.76968,150.6074,-27.311993,-37.146145,24.342169,8.325086,-27.8181,-11.931116,2.7186944,-10.314753,-5.651254,11.31637,3.273733,-5.95455,6.9265957,9.160111,-5.117883,-3.6077116,5.915402,-1.7179791,-9.906124,-1.823106,4.1747684,-0.7222223,-1.9355359,1.2181407,-1.7954414,-3.6258934,2.589467,5.5038915,2101.7627291366994,2116.487789696899,3377.7256254515896,0.18558183,IRS_Speaker_Called_speaker1.mp3,0
-374.73563,171.57944,-34.27382,-62.481575,11.665151,13.215648,-30.696041,-28.386955,-5.8521547,-6.5222125,-7.658965,2.4067426,4.882626,3.898097,8.738084,6.6058583,-0.81091183,2.9476275,7.8309674,-0.3504477,-5.742154,2.3476436,6.4731846,-0.09943633,-2.3190362,0.25631133,-4.1312866,-10.232363,-7.920904,-3.6471515,1620.9643883385656,1402.8706972816544,2305.9197751083816,0.19987501,IRS_Speaker_Called_speaker1.mp3,0
-389.34952,167.31664,-50.33412,-52.708294,33.00046,19.064995,-34.86806,-15.545763,9.821231,-8.1464615,-13.729936,8.703831,5.563231,-9.119789,3.0883245,12.2999115,-1.5886588,-4.3954377,7.7061925,-0.10829048,-11.883106,-5.216439,3.6644907,-2.2121985,-6.165391,-0.37878665,-0.99618846,-2.9137542,5.472906,10.55887,2010.9351900304457,1669.7406159164568,2730.111429732659,0.16552174,IRS_Speaker_Called_speaker1.mp3,0
-379.37228,184.63899,-28.411646,-58.03047,17.877522,21.12674,-20.305145,-16.413519,1.7590773,-5.2299337,-5.808104,9.18529,9.1799555,-0.056505237,4.386244,9.674811,4.338322,3.4076707,6.787657,0.7006159,-5.6841474,-1.0634307,2.0481422,-4.4244347,-6.7663116,-3.368483,-6.709563,-11.274435,-6.678065,-0.59829015,1566.5876503852103,1464.029557130606,2341.39354904263,0.20575303,IRS_Speaker_Called_speaker1.mp3,0
-341.064,199.55002,-53.55742,-56.577003,35.743397,33.99159,-25.408503,-14.765354,8.253413,0.68328893,-2.6106415,16.206568,12.28056,-1.346323,6.060254,8.751176,-1.0579916,-0.32293588,6.8800917,-5.124463,-9.792724,-1.9853545,0.1226094,-9.14353,-11.086753,-4.479112,-8.599426,-13.460087,-7.072905,-1.9526533,1727.8989519267484,1425.478844644513,2489.0142363619943,0.19315991,IRS_Speaker_Called_speaker1.mp3,0
-388.94318,179.83727,-35.982933,-39.82381,41.49066,33.29935,-21.367489,-14.24236,10.066589,5.5735536,1.9717544,15.023173,11.679586,1.1989657,7.1892853,10.409391,2.039986,1.2273531,6.691149,-1.6784378,-8.260146,-2.468475,1.8588089,-4.455323,-5.756963,-0.4553558,-4.415421,-10.524493,-6.354542,-1.483641,1732.7161115401948,1733.5634077928632,2624.810332369942,0.22848278,IRS_Speaker_Called_speaker1.mp3,0
-496.5718,88.61904,-20.115597,-25.091518,11.159923,1.0566266,-19.94423,-7.409505,4.6039734,-1.8792912,-2.631409,4.251605,2.2424295,0.6550644,6.7172575,4.129202,-3.265931,0.18084267,5.09041,-0.07866176,-3.4160287,0.79596555,1.7259547,-1.5201781,-0.8823946,2.4590478,1.5747204,0.75247455,3.933101,3.9097776,1031.479307633626,991.4092301546458,1914.7125067738439,0.1690547,IRS_Speaker_Called_speaker1.mp3,0
-363.36432,170.40056,-39.85085,-58.352047,11.141269,0.52967304,-40.350765,-21.465883,5.653446,-4.650829,-9.310347,6.4042234,6.9040775,0.045299113,6.5772276,7.0255785,-1.921215,1.6696172,8.642701,-0.29188693,-6.6770654,0.6472389,3.3860085,-2.9422426,-3.630663,-0.17828695,-4.301848,-7.024795,0.35614738,5.3399563,1718.3875480019508,1567.7176569982048,2497.2292155888726,0.2172152,IRS_Speaker_Called_speaker1.mp3,0
-389.66162,165.97836,-33.63113,-51.208927,16.769882,5.013404,-33.020695,-15.664555,2.4933567,-12.406877,-11.798006,7.7614536,6.920794,-1.2182392,6.0865393,7.8626,-0.2950283,3.837965,10.83036,2.0356355,-5.1929874,1.6000657,5.212433,0.47468558,0.71217513,2.712758,-3.1299782,-6.244413,-0.8198408,0.2247564,1805.1462639537967,1781.0027492055583,2717.9134302745665,0.21930644,IRS_Speaker_Called_speaker1.mp3,0
-354.18726,160.54816,-44.484966,-36.16204,18.657583,12.593389,-33.49641,-12.545517,3.9846919,-7.5494943,-11.753219,8.6813135,6.4930005,-1.0770187,10.448518,7.941456,-1.0111499,2.7142591,14.902223,2.3400688,-4.542169,2.9405406,7.1273046,2.8638675,-1.2237123,4.5650935,1.3027909,-3.735706,2.18646,2.7520268,2402.3072916045207,2277.7608347259015,4013.88863800578,0.21659867,IRS_Speaker_Called_speaker1.mp3,0
-1118.7462,1.1827955,-0.50215137,0.336446,-0.19578224,0.31059575,-0.13680376,0.3223001,-0.26497662,0.017050268,-0.22070472,0.06531389,-0.28656182,-0.16414587,0.007657101,0.06598563,-0.024828073,-0.019771017,-0.14240292,0.17930898,0.13658233,0.17962594,-0.07364214,-0.13574779,0.008471247,-0.098969325,0.24966748,-0.054445293,0.30423087,0.03144621,227.5838089656349,158.18011013286153,419.33734871748555,0.0015097676,IRS_Speaker_Called_speaker1.mp3,0
-508.5476,81.38151,-16.62876,-7.755324,6.7453876,5.195968,-11.806585,-5.188503,-0.657331,1.9777049,-2.3696222,-0.4478606,-2.075666,-2.7787902,0.15726621,-1.254352,-2.3656921,-1.5533134,3.2756886,-1.2602061,-1.0987691,-0.15308858,0.5345599,-0.85309166,-1.954006,-0.40319717,-0.9318759,-1.4439594,0.3898569,0.38833997,1235.273670973539,1312.4484368494536,2331.1870597001443,0.18462224,IRS_Speaker_Called_speaker1.mp3,0
-374.38074,154.11943,-46.953663,-43.645233,16.791952,6.663464,-35.77332,-14.737808,6.931495,-3.6704078,-11.016844,4.435827,3.7213922,-2.1090524,6.3844595,7.109849,2.2370718,2.0375178,4.6616197,-3.8420167,-4.4756484,2.3708594,2.311147,-4.6517677,-5.8824716,-3.1647186,-6.856148,-5.8798347,3.1578832,6.0350533,2305.702046368253,2216.084181043972,3798.3076679913293,0.19826823,IRS_Speaker_Called_speaker1.mp3,0
-370.05692,158.02347,-49.905865,-40.774242,24.261925,12.709222,-41.037506,-16.882158,7.8789487,-2.22247,-13.761292,4.181572,7.232362,-1.6670808,3.960069,5.0179405,0.3099607,-2.9391162,2.677937,-3.4707758,-3.9198606,0.6595175,0.73520213,-4.761269,-5.9129987,-1.3555415,-6.3813496,-9.951631,-4.54514,-3.0067792,2240.1209457824234,2083.902967314582,3238.1954479768788,0.20700496,IRS_Speaker_Called_speaker1.mp3,0
-462.77365,79.604416,-20.784275,-24.564987,9.8878145,1.1063448,-20.435946,-10.822972,-0.31865415,-6.5095377,-6.6603684,1.838591,0.9461264,-2.472188,1.3313266,2.0881453,-0.27022722,3.297453,5.2890525,-2.1398776,-5.5642123,0.2289869,2.181687,-2.0967553,-2.154709,-0.08261951,-2.5481174,-3.6468997,0.4007627,2.5381317,1032.2585061500467,926.6304137538502,1575.1600320628613,0.2353592,IRS_Speaker_Called_speaker1.mp3,0
-572.42334,69.65164,-2.9612713,-13.095353,6.105225,6.5085807,-5.957077,-2.7530997,-0.6992214,-2.7460833,-0.36335656,5.2663026,3.4835155,-1.12389,-0.6173152,-1.3356689,-1.7854918,0.7790847,2.1945684,-3.0925765,-3.4427423,0.544154,1.3173182,-0.18837643,-1.0459847,1.850969,1.4752467,0.725643,1.405986,1.2009681,1360.2785420520352,1718.711000425577,2437.7328508851156,0.08905039,IRS_Speaker_Called_speaker1.mp3,0
-1126.1611,-0.31320643,0.32833934,-0.118811965,0.102451764,-0.1423975,0.06894059,0.029615419,-0.006416506,-0.047777276,-0.053743716,0.018138893,-0.033185877,0.029195666,-0.029539883,0.036892522,-0.06663713,0.06860085,0.04540837,0.036147222,-0.043039083,-0.024310917,0.036403116,0.032998715,-0.0546519,-0.09909998,0.029428625,0.03654056,0.011979967,-0.04750673,228.03174820536796,104.70218900944721,328.5991690751445,0.00041268446,IRS_Speaker_Called_speaker1.mp3,0
